objectid,unicode,x,y,wvp,krw_lichaam,krw_code,grvl150mg,grvl1000mg,filter_zoet_zout,pmg_kwantiteit,krw_kwantiteit,krw_doel,verdroging,project,project_naam,kantonnier,vervanger,logger,evid_terrbeh,evid_terrbeh_txt,vergunning,iwaco,calibratie,lmg_rivm,pmg_kwal_2006,krw_kwal_2006,bestrijd_2006,pmg_kwal_2015,krw_kwal_2015,p2_bestrijd,p3_medisch,p4_industrie,onderhoudsronde,foto,opmerking,getal2,pmg_kwal_2012,krw_kwal_2012,bestrijd_2012,wrsch_verwijderd,em_slimflex_2015,tecontr_aanwezigheidput,veldlabel,pmg_kwal_2017,krw_kwal_2017,perc2bm_2017,perc3en4_2017,bronhouder,nitg_nr,buis_nr,krw_kwantiteit2019,InwinMethLoc
76,B42B0007-56,37300,412700,,,,-7389,-8289,zoet,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"56",0,9
77,B42B0007-57,37300,412700,,,,-7389,-8289,deels zoet,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"57",0,9
78,B42B0007-58,37300,412700,,,,-7389,-8289,zout,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"58",0,9
79,B42B0007-59,37300,412700,,,,-7389,-8289,zout,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"59",0,9
80,B42B0007-61,37300,412700,,,,-7389,-8289,zout,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"61",0,9
81,B42B0007-62,37300,412700,,,,-7389,-8289,zout,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"62",0,9
82,B42B0007-63,37300,412700,,,,-7389,-8289,zout,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"63",0,9
83,B42B0007-65,37300,412700,,,,-7389,-8289,zout,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"65",0,9
251,B42B0127-2,36920,414415,WVP1a,,,0,0,,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0127,"2",0,9
84,B42B0007-66,37300,412700,,,,-7389,-8289,zout,0,0,,0,0,,,,0,0,Evides 11.026,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0007,"66",0,9
85,B42B0011-1,38771,412670,WVP1a,,,-9047,-9947,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0011,"1",0,9
86,B42B0011-2,38771,412670,WVP1a,,,-9047,-9947,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0011,"2",0,9
87,B42B0022-1,38760,412745,FRP,,,-9041,-9941,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0022,"1",0,9
88,B42B0022-2,38760,412745,WVP1a,,,-9041,-9941,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0022,"2",0,9
89,B42B0023-1,38880,412569,FRP,,,-8850,-9750,zoet,0,0,,0,0,,,,0,1,Evides 11.041,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0023,"1",0,9
90,B42B0023-2,38880,412569,WVP1a,,,-8850,-9750,zoet,0,0,,0,0,,,,0,1,Evides 11.041,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0023,"2",0,9
91,B42B0032-1,38942,412767,FRP,,,-8896,-9796,zoet,1,0,,0,0,,,,0,1,Evides,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,,,0,0,0,,,B42B0032,"1",0,9
92,B42B0032-2,38942,412767,WVP1a,SC1,,-8896,-9796,zoet,1,1,duin - tbv onttrekking,0,0,,,,0,1,Evides,1,1,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,,,0,0,0,,,B42B0032,"2",1,9
93,B42B0032-3,38942,412767,WVP1b,SC1,,-8896,-9796,zoet,1,1,duin - tbv onttrekking,0,0,,,,0,1,Evides,1,1,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,,,0,0,0,,,B42B0032,"3",1,9
94,B42B0032-4,38942,412767,WVP1b,,,-8823,-9723,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0032,"4",0,9
95,B42B0033-1,39846,413206,FRP,,,-8170,-9070,zoet,0,0,,0,0,,,,0,1,Evides 11.027,0,0,1,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0033,"1",0,9
96,B42B0033-2,39846,413206,WVP1a,,,-8170,-9070,zoet,0,0,,0,0,,,,0,1,Evides 11.027,0,0,1,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,"60",,0,0,0,,,B42B0033,"2",0,9
97,B42B0034-1,37787,414680,WVP1a,,,-8617,-9517,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0034,"1",0,9
98,B42B0040-1,38888,415530,WVP1a,,,-9169,-10069,zoet,1,0,,0,1,Wateroverlast KvS,,,1,0,Evides 11.014,0,0,1,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.03.1994; buiten gebruik 28.04.2006",0,0,0,0,,,,"4",0,0,0,,,B42B0040,"1",0,9
99,B42B0040-2,38888,415530,WVP1a,,,-9169,-10069,zoet,1,0,,0,0,,,,0,0,Evides 11.014,0,0,1,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.04.2006; buiten gebruik 28.04.2006",0,0,0,0,,,,,0,0,0,,,B42B0040,"2",0,9
100,B42B0040-3,38888,415530,WVP1a,,,-9169,-10069,zoet,1,0,,0,0,,,,0,0,Evides 11.014,0,1,0,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.04.2006; buiten gebruik 28.04.2006",0,0,0,0,,,,,0,0,0,,,B42B0040,"3",0,9
101,B42B0040-4,38888,415530,WVP1b,,,-9169,-10069,zoet,1,0,,0,0,,,,0,0,Evidres11.014,0,0,0,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.04.2006; buiten gebruik 28.04.2006",0,0,0,0,,,,,0,0,0,,,B42B0040,"4",0,9
102,B42B0040-5,38888,415530,WVP1b,,,-9169,-10069,zoet,1,0,,0,0,,,,0,0,Evides 11.014,0,1,0,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.03.1994; buiten gebruik 28.04.2006",0,0,0,0,,,,,0,0,0,,,B42B0040,"5",0,9
231,B42B0115-3,39900,412540,WVP1a,,,-6087,-6987,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0115,"3",0,9
103,B42B0040-6,38888,415530,WVP2,,,-9169,-10069,zout,1,0,,0,0,,,,0,0,Evides 11.014,0,0,1,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.04.2006; buiten gebruik 28.04.2006",0,0,0,0,,,,,0,0,0,,,B42B0040,"6",0,9
104,B42B0040-7,38888,415530,WVP2,,,-9169,-10069,zout,1,0,,0,0,,,,0,0,Evides 11.014,0,0,1,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.04.2006; buiten gebruik 28.04.2006",0,0,0,0,,,,,0,0,0,,,B42B0040,"7",0,9
105,B42B0040-8,38888,415530,WVP2,,,-9169,-10069,zout,0,0,,0,0,,,,0,0,Evides 11.014,0,0,0,0,0,0,,0,0,0,0,0,,"0","laatste meting 14.04.2006; buiten gebruik 28.04.2006",0,0,0,0,,KRW,,,0,0,0,,,B42B0040,"8",0,9
106,B42B0044-1,37585,415135,WVP1a,,,-2074,-2974,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0044,"1",0,9
107,B42B0044-2,37585,415135,WVP1a,,,-2074,-2974,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0044,"2",0,9
108,B42B0050-1,39046,415055,WVP1a,,,-10079,-10979,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0050,"1",0,9
109,B42B0050-2,39046,415055,WVP1b,,,-10079,-10979,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0050,"2",0,9
110,B42B0050-3,39046,415055,WVP2,,,-10079,-10979,deels zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0050,"3",0,9
111,B42B0051-1,39025,415045,WVP1a,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"1",0,9
112,B42B0051-10,39025,415045,WVP2,,,-10276,-11176,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"10",0,9
113,B42B0051-11,39025,415045,WVP2,,,-10276,-11176,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"11",0,9
114,B42B0051-2,39025,415045,WVP1a,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"2",0,9
115,B42B0051-3,39025,415045,WVP1a,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"3",0,9
116,B42B0051-4,39025,415045,WVP1a,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"4",0,9
117,B42B0051-5,39025,415045,WVP1a,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"5",0,9
118,B42B0051-6,39025,415045,,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"6",0,9
119,B42B0051-7,39025,415045,WVP1b,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"7",0,9
120,B42B0051-8,39025,415045,WVP1b,,,-10276,-11176,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"8",0,9
3566,B42C0016-0,29740,401785,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42C0016,"0",,9
121,B42B0051-9,39025,415045,WVP2,,,-10276,-11176,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0051,"9",0,9
122,B42B0052-1,38980,415025,WVP1a,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"1",0,9
123,B42B0052-10,38980,415025,WVP2,,,-10116,-11016,brak,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"10",0,9
124,B42B0052-11,38980,415025,WVP2,,,-10116,-11016,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"11",0,9
125,B42B0052-2,38980,415025,WVP1a,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"2",0,9
126,B42B0052-3,38980,415025,WVP1a,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"3",0,9
127,B42B0052-4,38980,415025,WVP1a,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"4",0,9
128,B42B0052-5,38980,415025,WVP1a,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"5",0,9
129,B42B0052-6,38980,415025,WVP1a,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"6",0,9
130,B42B0052-7,38980,415025,,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"7",0,9
131,B42B0052-8,38980,415025,WVP1b,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"8",0,9
132,B42B0052-9,38980,415025,WVP1b,,,-10116,-11016,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0052,"9",0,9
133,B42B0053-1,38860,414960,WVP1a,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"1",0,9
134,B42B0053-10,38860,414960,WVP2,,,-9986,-10886,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"10",0,9
135,B42B0053-11,38860,414960,WVP2,,,-9986,-10886,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"11",0,9
136,B42B0053-12,38860,414960,WVP2,,,-9986,-10886,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"12",0,9
137,B42B0053-13,38860,414960,WVP2,,,-9986,-10886,zout,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,KRW,,,0,0,0,,,B42B0053,"13",0,9
138,B42B0053-2,38860,414960,WVP1a,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"2",0,9
139,B42B0053-3,38860,414960,WVP1a,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"3",0,9
140,B42B0053-4,38860,414960,WVP1a,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"4",0,9
141,B42B0053-5,38860,414960,WVP1a,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"5",0,9
142,B42B0053-6,38860,414960,,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"6",0,9
143,B42B0053-7,38860,414960,WVP1b,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"7",0,9
144,B42B0053-8,38860,414960,WVP1b,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"8",0,9
145,B42B0053-9,38860,414960,,,,-9986,-10886,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0053,"9",0,9
146,B42B0054-1,38140,412590,WVP1a,,,-8984,-9884,zoet,0,0,,0,0,,,,0,1,Evides 11.015,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0054,"1",0,9
147,B42B0054-2,38140,412590,WVP1a,,,-8984,-9884,zoet,0,0,,0,0,,,,0,0,Evides 11.015,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,"60",,0,0,0,,,B42B0054,"2",0,9
148,B42B0054-3,38140,412590,WVP1a,,,-8984,-9884,zoet,0,0,,0,0,,,,0,1,Evides 11.015,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0054,"3",0,9
149,B42B0054-4,38140,412590,WVP1b,,,-8984,-9884,zoet,0,0,,0,0,,,,0,0,Evides 11.015,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,"60",,0,0,0,,,B42B0054,"4",0,9
150,B42B0054-5,38140,412590,WVP1b,,,-8984,-9884,zoet,0,0,,0,0,,,,0,1,Evides 11.015,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0054,"5",0,9
151,B42B0054-6,38140,412590,WVP2,,,-8984,-9884,deels zout,0,0,,0,0,,,,0,1,Evides 11.015,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0054,"6",0,9
4268,B43C0370-0,60010,410705,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B43C0370,"0",,9
152,B42B0055-1,37670,412820,,,,-9296,-10196,zoet,0,0,,0,0,,,,0,0,Evides 11.016,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0055,"1",0,9
153,B42B0055-2,37670,412820,,,,-9296,-10196,zoet,0,0,,0,0,,,,0,0,Evides 11.016,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 14.04.2006,0,0,0,0,,,"60",,0,0,0,,,B42B0055,"2",0,9
154,B42B0055-3,37670,412820,,,,-9296,-10196,zoet,0,0,,0,0,,,,0,0,Evides 11.016,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0055,"3",0,9
155,B42B0055-4,37670,412820,,,,-9296,-10196,zoet,0,0,,0,0,,,,0,0,Evides 11.016,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,"60",,0,0,0,,,B42B0055,"4",0,9
156,B42B0055-5,37670,412820,,,,-9296,-10196,zoet,0,0,,0,0,,,,0,0,Evides 11.016,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0055,"5",0,9
157,B42B0055-6,37670,412820,,,,-9296,-10196,brak,0,0,,0,0,,,,0,0,Evides 11.016,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0055,"6",0,9
158,B42B0055-7,37670,412820,,,,-9296,-10196,zout,0,0,,0,0,,,,0,0,Evides 11.016,0,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0055,"7",0,9
159,B42B0056-1,39630,415510,WVP1a,,,-9924,-10824,zoet,0,0,,0,0,,,,0,0,Evides 11.017,0,0,1,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0056,"1",0,9
160,B42B0056-2,39630,415510,WVP1a,,,-9924,-10824,zoet,0,0,,0,0,,,,0,0,Evides 11.017,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0056,"2",0,9
161,B42B0056-3,39630,415510,WVP1a,,,-9924,-10824,zoet,0,0,,0,0,,,,0,0,Evides 11.017,0,0,1,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0056,"3",0,9
162,B42B0056-4,39630,415510,WVP1b,,,-9924,-10824,zoet,0,0,,0,0,,,,0,0,Evides 11.017,0,0,1,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0056,"4",0,9
163,B42B0056-5,39630,415510,,,,-9924,-10824,brak,0,0,,0,0,,,,0,0,Evides 11.017,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0056,"5",0,9
164,B42B0056-6,39630,415510,WVP2,,,-9924,-10824,zout,0,0,,0,0,,,,0,0,Evides 11.017,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0056,"6",0,9
3567,B42C0018-0,29770,401410,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42C0018,"0",,9
168,B42B0063-4,39034,415051,WVP1a,,,-10079,-10979,zoet,0,0,,0,0,,,,0,0,Evides 11.030,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0063,"4",0,9
169,B42B0063-5,39034,415051,WVP1a,,,-10079,-10979,zoet,0,0,,0,0,,,,0,1,Evides 11.030,1,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 31.12.2007,0,0,0,0,,,,,0,0,0,,,B42B0063,"5",0,9
170,B42B0063-6,39034,415051,WVP1a,,,-10079,-10979,zoet,0,0,,0,0,,,,0,0,Evides 11.030,0,0,0,0,0,0,,0,0,0,0,0,,"0",buiten gebruik 28.04.2006,0,0,0,0,,,,,0,0,0,,,B42B0063,"6",0,9
171,B42B0063-7,39034,415051,WVP1a,,,-10079,-10979,zoet,0,0,,0,0,,,,0,1,Evides 11.030,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,,,0,0,0,,,B42B0063,"7",0,9
172,B42B0066-1,39527,415288,WVP1a,SC1,,-10697,-11597,zoet,0,0,duin,0,0,RIVM(code 304),,,0,0,,0,0,0,1,0,1,,0,1,1,0,0,,"0",bemonsterperiode van 13.04.1981 t/m 24.01.2008,0,0,1,0,,,,RIVM(code 304),0,1,1,1,,B42B0066,"1",0,9
173,B42B0066-2,39527,415288,WVP1a,,,-10697,-11597,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0066,"2",0,9
174,B42B0066-3,39527,415288,WVP1a,SC1,,-10697,-11597,zoet,0,0,duin,0,0,RIVM(code 304),,,0,0,,0,0,0,1,0,1,,0,1,0,0,0,,"0",bemonsterperiode van 13.04.1981 t/m 24.01.2008,0,0,1,0,,,,RIVM(code 304),0,1,1,,,B42B0066,"3",0,9
175,B42B0083-1,37945,412690,WVP1a,,,-9200,-10100,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0083,"1",0,9
176,B42B0087-1,38664,412632,WVP1a,,,-9114,-10014,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0087,"1",0,9
177,B42B0087-2,38664,412632,WVP1a,,,-9114,-10014,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0087,"2",0,9
178,B42B0087-3,38664,412632,WVP1a,,,-9114,-10014,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0087,"3",0,9
179,B42B0087-4,38664,412632,WVP1a,,,-9114,-10014,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0087,"4",0,9
180,B42B0087-5,38664,412632,WVP1b,,,-9114,-10014,zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0087,"5",0,9
181,B42B0087-6,38664,412632,,,,-9114,-10014,deels zoet,0,0,,0,0,,,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42B0087,"6",0,9
182,B42B0093-1,37770,412523,WVP1a,,,-9027,-9927,zoet,0,0,,0,0,,,,0,1,Evides,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0093,"1",0,9
184,B42B0093-3,37770,412523,WVP1a,,,-9027,-9927,zoet,0,0,,0,0,,,,0,1,Evides,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0093,"3",0,9
185,B42B0093-4,37770,412523,WVP1b,,,-9027,-9927,zoet,0,0,,0,0,,,,0,1,Evides,1,0,0,0,0,0,,0,0,0,0,0,,"0",laatste meting 31.12.2007,0,0,0,0,,,"60",,0,0,0,,,B42B0093,"4",0,9
