time,value,status_quality_control,censor_reason,censor_limit
2025-06-20T22:07:15+0200,0.279,afgekeurd,,
2025-06-20T23:07:15+0200,0.282,afgekeurd,,
2025-06-21T00:07:16+0200,0.281,afgekeurd,,
2025-06-21T01:07:16+0200,0.280,afgekeurd,,
2025-06-21T02:07:16+0200,0.279,afgekeurd,,
2025-06-21T03:07:16+0200,0.281,afgekeurd,,
2025-06-21T04:07:16+0200,0.280,afgekeurd,,
2025-06-21T05:07:17+0200,0.280,afgekeurd,,
2025-06-21T06:07:17+0200,0.279,afgekeurd,,
2025-06-21T07:07:17+0200,0.280,afgekeurd,,
2025-06-21T08:07:16+0200,0.280,afgekeurd,,
2025-06-21T09:07:17+0200,0.280,afgekeurd,,
2025-06-21T10:07:17+0200,0.282,afgekeurd,,
2025-06-21T11:07:17+0200,0.281,afgekeurd,,
2025-06-21T12:07:17+0200,0.281,afgekeurd,,
2025-06-21T13:07:17+0200,0.281,afgekeurd,,
2025-06-21T14:07:17+0200,0.283,afgekeurd,,
2025-06-21T15:07:17+0200,0.278,afgekeurd,,
2025-06-21T16:07:17+0200,0.281,afgekeurd,,
2025-06-21T17:07:18+0200,0.281,afgekeurd,,
2025-06-21T18:07:18+0200,0.279,afgekeurd,,
2025-06-21T19:07:19+0200,0.280,afgekeurd,,
2025-06-21T20:07:19+0200,0.281,afgekeurd,,
2025-06-21T21:07:18+0200,0.280,afgekeurd,,
2025-06-21T22:07:19+0200,0.280,afgekeurd,,
2025-06-21T23:07:19+0200,0.281,afgekeurd,,
2025-06-22T00:07:19+0200,0.278,afgekeurd,,
2025-06-22T01:07:19+0200,0.281,afgekeurd,,
2025-06-22T02:07:19+0200,0.282,afgekeurd,,
2025-06-22T03:07:19+0200,0.278,afgekeurd,,
2025-06-22T04:07:19+0200,0.280,afgekeurd,,
2025-06-22T05:07:19+0200,0.279,afgekeurd,,
2025-06-22T06:07:19+0200,0.280,afgekeurd,,
2025-06-22T07:07:20+0200,0.278,afgekeurd,,
2025-06-22T08:07:20+0200,0.277,afgekeurd,,
2025-06-22T09:07:20+0200,0.281,afgekeurd,,
2025-06-22T10:07:20+0200,0.281,afgekeurd,,
2025-06-22T11:07:20+0200,0.281,afgekeurd,,
2025-06-22T12:07:20+0200,0.283,afgekeurd,,
2025-06-22T13:07:20+0200,0.283,afgekeurd,,
2025-06-22T14:07:20+0200,0.285,afgekeurd,,
2025-06-22T15:07:20+0200,0.281,afgekeurd,,
2025-06-22T16:07:20+0200,0.279,afgekeurd,,
2025-06-22T17:07:21+0200,0.280,afgekeurd,,
2025-06-22T18:07:20+0200,0.282,afgekeurd,,
2025-06-22T19:07:21+0200,0.283,afgekeurd,,
2025-06-22T20:07:21+0200,0.281,afgekeurd,,
2025-06-22T21:07:21+0200,0.283,afgekeurd,,
2025-06-22T22:07:21+0200,0.282,afgekeurd,,
2025-06-22T23:07:21+0200,0.280,afgekeurd,,
2025-06-23T00:07:21+0200,0.281,afgekeurd,,
2025-06-23T01:07:21+0200,0.282,afgekeurd,,
2025-06-23T02:07:21+0200,0.280,afgekeurd,,
2025-06-23T03:07:21+0200,0.283,afgekeurd,,
2025-06-23T04:07:22+0200,0.281,afgekeurd,,
2025-06-23T05:07:22+0200,0.282,afgekeurd,,
2025-06-23T06:07:22+0200,0.281,afgekeurd,,
2025-06-23T07:07:22+0200,0.284,afgekeurd,,
2025-06-23T08:07:22+0200,0.281,afgekeurd,,
2025-06-23T09:07:22+0200,0.281,afgekeurd,,
2025-06-23T10:07:22+0200,0.281,afgekeurd,,
2025-06-23T11:07:23+0200,0.282,afgekeurd,,
2025-06-23T12:07:22+0200,0.281,afgekeurd,,
2025-06-23T13:07:23+0200,0.285,afgekeurd,,
2025-06-23T14:07:23+0200,0.283,afgekeurd,,
2025-06-23T15:07:23+0200,0.284,afgekeurd,,
2025-06-23T16:07:22+0200,0.282,afgekeurd,,
2025-06-23T17:07:23+0200,0.283,afgekeurd,,
2025-06-23T18:07:23+0200,0.283,afgekeurd,,
2025-06-23T19:07:23+0200,0.281,afgekeurd,,
2025-06-23T20:07:23+0200,0.282,afgekeurd,,
2025-06-23T21:07:23+0200,0.281,afgekeurd,,
2025-06-23T22:07:23+0200,0.281,afgekeurd,,
2025-06-23T23:07:23+0200,0.281,afgekeurd,,
2025-06-24T00:07:24+0200,0.282,afgekeurd,,
2025-06-24T01:07:23+0200,0.281,afgekeurd,,
2025-06-24T02:07:24+0200,0.279,afgekeurd,,
2025-06-24T03:07:24+0200,0.281,afgekeurd,,
2025-06-24T04:07:24+0200,0.282,afgekeurd,,
2025-06-24T05:07:24+0200,0.280,afgekeurd,,
2025-06-24T06:07:24+0200,0.284,afgekeurd,,
2025-06-24T07:07:25+0200,0.282,afgekeurd,,
2025-06-24T08:07:25+0200,0.280,afgekeurd,,
2025-06-24T09:07:25+0200,0.277,afgekeurd,,
2025-06-24T10:07:25+0200,0.281,afgekeurd,,
2025-06-24T11:07:25+0200,0.283,afgekeurd,,
2025-06-24T12:07:25+0200,0.285,afgekeurd,,
2025-06-24T13:07:24+0200,0.283,afgekeurd,,
2025-06-24T14:07:25+0200,0.281,afgekeurd,,
2025-06-24T15:07:25+0200,0.285,afgekeurd,,
2025-06-24T16:07:25+0200,0.281,afgekeurd,,
2025-06-24T17:07:25+0200,0.281,afgekeurd,,
2025-06-24T18:07:25+0200,0.281,afgekeurd,,
2025-06-24T19:07:25+0200,0.280,afgekeurd,,
2025-06-24T20:07:25+0200,0.279,afgekeurd,,
2025-06-24T21:07:25+0200,0.281,afgekeurd,,
2025-06-24T22:07:26+0200,0.281,afgekeurd,,
2025-06-24T23:07:26+0200,0.282,afgekeurd,,
2025-06-25T00:07:27+0200,0.281,afgekeurd,,
2025-06-25T01:07:27+0200,0.283,afgekeurd,,
2025-06-25T02:07:27+0200,0.281,afgekeurd,,
2025-06-25T03:07:27+0200,0.281,afgekeurd,,
2025-06-25T04:07:26+0200,0.283,afgekeurd,,
2025-06-25T05:07:27+0200,0.280,afgekeurd,,
2025-06-25T06:07:26+0200,0.282,afgekeurd,,
2025-06-25T07:07:27+0200,0.282,afgekeurd,,
2025-06-25T08:07:27+0200,0.280,afgekeurd,,
2025-06-25T09:07:27+0200,0.284,afgekeurd,,
2025-06-25T10:07:28+0200,0.283,afgekeurd,,
2025-06-25T11:07:28+0200,0.281,afgekeurd,,
2025-06-25T12:07:28+0200,0.282,afgekeurd,,
2025-06-25T13:07:27+0200,0.280,afgekeurd,,
2025-06-25T14:07:28+0200,0.281,afgekeurd,,
2025-06-25T15:07:28+0200,0.283,afgekeurd,,
2025-06-25T16:07:28+0200,0.282,afgekeurd,,
2025-06-25T17:07:28+0200,0.281,afgekeurd,,
2025-06-25T18:07:28+0200,0.281,afgekeurd,,
2025-06-25T19:07:28+0200,0.281,afgekeurd,,
2025-06-25T20:07:28+0200,0.281,afgekeurd,,
2025-06-25T21:07:28+0200,0.278,afgekeurd,,
2025-06-25T22:07:28+0200,0.282,afgekeurd,,
2025-06-25T23:07:28+0200,0.282,afgekeurd,,
2025-06-26T00:07:29+0200,0.280,afgekeurd,,
2025-06-26T01:07:29+0200,0.281,afgekeurd,,
2025-06-26T02:07:29+0200,0.282,afgekeurd,,
2025-06-26T03:07:29+0200,0.292,afgekeurd,,
2025-06-26T04:07:29+0200,0.279,afgekeurd,,
2025-06-26T05:07:29+0200,0.281,afgekeurd,,
2025-06-26T06:07:29+0200,0.282,afgekeurd,,
2025-06-26T07:07:30+0200,0.278,afgekeurd,,
2025-06-26T08:07:29+0200,0.281,afgekeurd,,
2025-06-26T09:07:29+0200,0.281,afgekeurd,,
2025-06-26T10:07:29+0200,0.281,afgekeurd,,
2025-06-26T11:07:29+0200,0.282,afgekeurd,,
2025-06-26T12:07:29+0200,0.285,afgekeurd,,
2025-06-26T13:07:29+0200,0.282,afgekeurd,,
2025-06-26T14:07:29+0200,0.280,afgekeurd,,
2025-06-26T15:07:29+0200,0.285,afgekeurd,,
2025-06-26T16:07:30+0200,0.283,afgekeurd,,
2025-06-26T17:07:30+0200,0.281,afgekeurd,,
2025-06-26T18:07:30+0200,0.280,afgekeurd,,
2025-06-26T19:07:30+0200,0.281,afgekeurd,,
2025-06-26T20:07:31+0200,0.279,afgekeurd,,
2025-06-26T21:07:30+0200,0.282,afgekeurd,,
2025-06-26T22:07:31+0200,0.284,afgekeurd,,
2025-06-26T23:07:31+0200,0.287,afgekeurd,,
2025-06-27T00:07:31+0200,0.284,afgekeurd,,
2025-06-27T01:07:32+0200,0.285,afgekeurd,,
2025-06-27T02:07:32+0200,0.279,afgekeurd,,
2025-06-27T03:07:32+0200,0.282,afgekeurd,,
2025-06-27T04:07:32+0200,0.282,afgekeurd,,
2025-06-27T05:07:32+0200,0.286,afgekeurd,,
2025-06-27T06:07:31+0200,0.283,afgekeurd,,
2025-06-27T07:07:31+0200,0.279,afgekeurd,,
2025-06-27T08:07:31+0200,0.281,afgekeurd,,
2025-06-27T09:07:31+0200,0.282,afgekeurd,,
2025-06-27T10:07:32+0200,0.281,afgekeurd,,
2025-06-27T11:07:33+0200,0.281,afgekeurd,,
2025-06-27T12:07:32+0200,0.283,afgekeurd,,
2025-06-27T13:07:32+0200,0.280,afgekeurd,,
2025-06-27T14:07:33+0200,0.281,afgekeurd,,
2025-06-27T15:07:33+0200,0.281,afgekeurd,,
2025-06-27T16:07:32+0200,0.278,afgekeurd,,
2025-06-27T17:07:32+0200,0.284,afgekeurd,,
2025-06-27T18:07:33+0200,0.282,afgekeurd,,
2025-06-27T19:07:33+0200,0.281,afgekeurd,,
2025-06-27T20:07:33+0200,0.282,afgekeurd,,
2025-06-27T21:07:33+0200,0.283,afgekeurd,,
2025-06-27T22:07:33+0200,0.282,afgekeurd,,
2025-06-27T23:07:33+0200,0.282,afgekeurd,,
2025-06-28T00:07:33+0200,0.283,afgekeurd,,
2025-06-28T01:07:34+0200,0.284,afgekeurd,,
2025-06-28T02:07:34+0200,0.280,afgekeurd,,
2025-06-28T03:07:34+0200,0.281,afgekeurd,,
2025-06-28T04:07:34+0200,0.283,afgekeurd,,
2025-06-28T05:07:34+0200,0.287,afgekeurd,,
2025-06-28T06:07:34+0200,0.281,afgekeurd,,
2025-06-28T07:07:34+0200,0.282,afgekeurd,,
2025-06-28T08:07:34+0200,0.285,afgekeurd,,
2025-06-28T09:07:34+0200,0.284,afgekeurd,,
2025-06-28T10:07:35+0200,0.283,afgekeurd,,
2025-06-28T11:07:35+0200,0.282,afgekeurd,,
2025-06-28T12:07:35+0200,0.284,afgekeurd,,
2025-06-28T13:07:35+0200,0.281,afgekeurd,,
2025-06-28T14:07:35+0200,0.281,afgekeurd,,
2025-06-28T15:07:35+0200,0.281,afgekeurd,,
2025-06-28T16:07:35+0200,0.284,afgekeurd,,
2025-06-28T17:07:36+0200,0.282,afgekeurd,,
2025-06-28T18:07:36+0200,0.281,afgekeurd,,
2025-06-28T19:07:36+0200,0.281,afgekeurd,,
2025-06-28T20:07:35+0200,0.285,afgekeurd,,
2025-06-28T21:07:35+0200,0.280,afgekeurd,,
2025-06-28T22:07:36+0200,0.283,afgekeurd,,
2025-06-28T23:07:36+0200,0.281,afgekeurd,,
2025-06-29T00:07:36+0200,0.282,afgekeurd,,
2025-06-29T01:07:36+0200,0.284,afgekeurd,,
2025-06-29T02:07:36+0200,0.281,afgekeurd,,
2025-06-29T03:07:36+0200,0.282,afgekeurd,,
2025-06-29T04:07:36+0200,0.283,afgekeurd,,
2025-06-29T05:07:36+0200,0.282,afgekeurd,,
2025-06-29T06:07:37+0200,0.284,afgekeurd,,
2025-06-29T07:07:37+0200,0.284,afgekeurd,,
2025-06-29T08:07:37+0200,0.282,afgekeurd,,
2025-06-29T09:07:37+0200,0.284,afgekeurd,,
2025-06-29T10:07:37+0200,0.283,afgekeurd,,
2025-06-29T11:07:37+0200,0.283,afgekeurd,,
2025-06-29T12:07:37+0200,0.281,afgekeurd,,
2025-06-29T13:07:37+0200,0.281,afgekeurd,,
2025-06-29T14:07:38+0200,0.285,afgekeurd,,
2025-06-29T15:07:38+0200,0.283,afgekeurd,,
2025-06-29T16:07:38+0200,0.283,afgekeurd,,
2025-06-29T17:07:38+0200,0.283,afgekeurd,,
2025-06-29T18:07:38+0200,0.285,afgekeurd,,
2025-06-29T19:07:38+0200,0.282,afgekeurd,,
2025-06-29T20:07:38+0200,0.281,afgekeurd,,
2025-06-29T21:07:39+0200,0.280,afgekeurd,,
2025-06-29T22:07:38+0200,0.282,afgekeurd,,
2025-06-29T23:07:39+0200,0.283,afgekeurd,,
2025-06-30T00:07:38+0200,0.281,afgekeurd,,
2025-06-30T01:07:38+0200,0.280,afgekeurd,,
2025-06-30T02:07:39+0200,0.283,afgekeurd,,
2025-06-30T03:07:39+0200,0.280,afgekeurd,,
2025-06-30T04:07:40+0200,0.281,afgekeurd,,
2025-06-30T05:07:40+0200,0.282,afgekeurd,,
2025-06-30T06:07:40+0200,0.282,afgekeurd,,
2025-06-30T07:07:40+0200,0.280,afgekeurd,,
2025-06-30T08:07:40+0200,0.280,afgekeurd,,
2025-06-30T09:07:39+0200,0.280,afgekeurd,,
2025-06-30T10:07:39+0200,0.281,afgekeurd,,
2025-06-30T11:07:39+0200,0.283,afgekeurd,,
2025-06-30T12:07:39+0200,0.281,afgekeurd,,
2025-06-30T13:07:39+0200,0.282,afgekeurd,,
2025-06-30T14:07:39+0200,0.284,afgekeurd,,
2025-06-30T15:07:40+0200,0.282,afgekeurd,,
2025-06-30T16:07:40+0200,0.279,afgekeurd,,
2025-06-30T17:07:40+0200,0.284,afgekeurd,,
2025-06-30T18:07:41+0200,0.280,afgekeurd,,
2025-06-30T19:07:41+0200,0.281,afgekeurd,,
2025-06-30T20:07:41+0200,0.283,afgekeurd,,
2025-06-30T21:07:41+0200,0.281,afgekeurd,,
2025-06-30T22:07:41+0200,0.280,afgekeurd,,
2025-06-30T23:07:41+0200,0.282,afgekeurd,,
2025-07-01T00:07:42+0200,0.282,afgekeurd,,
2025-07-01T01:07:42+0200,0.282,afgekeurd,,
